Step,Link,Running Vehicles,Occupancy,Travel Time,CO,CO2,HC,PMx,NOx,Fuel,Speed
4750,gneE65,15.592,0.039,96.485,396.936,33442.94,2.553,0.412,12.444,10666.895,10.325
4750,gneE65-n,133.792,0.336,797.663,16682.654,298363.944,82.912,6.907,133.395,95170.152,1.295
4750,gneE66,16.888,0.042,96.283,431.477,36355.856,2.778,0.453,13.559,11595.988,10.347
4750,gneE66-n,135.94,0.342,986.936,17809.989,315117.259,88.441,7.368,141.279,100514.057,1.203
5000,gneE32,20.436,0.266,99.887,1691.413,33987.181,8.491,0.748,15.064,10840.907,1.917
5000,gneE33,16.72,0.303,55.221,1231.973,29056.492,6.282,0.595,12.567,9268.08,2.551
5000,gneE34,22.944,0.306,157.569,2698.018,49556.851,13.441,1.146,22.186,15807.267,1.326
5000,gneE35,12.296,0.162,59.624,891.507,20535.724,4.534,0.424,8.899,6550.241,3.354
5000,gneE36,16.108,0.295,54.637,1555.759,35384.629,7.907,0.754,15.453,11286.555,2.807
5000,gneE37,7.644,0.101,48.929,699.73,17453.143,3.591,0.357,7.498,5566.966,4.086
5000,gneE38,15.484,0.204,73.247,1192.062,25304.29,6.014,0.54,11.093,8071.299,2.727
5000,gneE39,4.52,0.082,14.076,192.832,12828.576,1.172,0.197,5.076,4091.755,9.859
5000,gneE40,4.596,0.061,24.404,225.326,10667.051,1.271,0.174,4.279,3402.354,7.983
5000,gneE41,6.912,0.091,33.286,392.409,12237.916,2.067,0.216,5.029,3903.461,6.313
5000,gneE42,4.372,0.079,14.002,187.654,12531.117,1.141,0.193,4.961,3996.878,9.914
5000,gneE44,2.672,0.036,24.534,130.127,6319.139,0.737,0.1,2.513,2015.549,8.399
5000,gneE45,1.648,0.032,16.848,108.514,4011.097,0.587,0.071,1.652,1279.384,8.424
5000,gneE45-n,0,0,11.84,0,0,0,0,0,0,11.11
5000,gneE47,0,0,21.206,0,0,0,0,0,0,11.11
5000,gneE47-n,0,0,21.206,0,0,0,0,0,0,11.11
5000,gneE48,0.216,0.002,21.929,7.672,458.72,0.045,0.006,0.175,146.313,10.867
5000,gneE48-n,0,0,21.206,0,0,0,0,0,0,11.11
5000,gneE49,0.14,0.003,12.24,7.462,325.885,0.042,0.006,0.134,103.944,10.878
5000,gneE49-n,0,0,11.84,0,0,0,0,0,0,11.11
5000,gneE51,5.664,0.109,25.545,399.667,12755.36,2.115,0.239,5.347,4068.484,5.798
5000,gneE52,2.816,0.055,17.591,118.332,5006.195,0.652,0.076,1.969,1596.786,8.022
5000,gneE53,0,0,6.766,0,0,0,0,0,0,19.44
5000,gneE53-n,0.056,0.001,6.916,5.616,287.775,0.032,0.006,0.124,91.787,19.166
5000,gneE54,0,0,12.119,0,0,0,0,0,0,19.44
5000,gneE54-n,0,0,12.119,0,0,0,0,0,0,19.44
5000,gneE55,0,0,12.119,0,0,0,0,0,0,19.44
5000,gneE55-n,0.144,0.002,12.542,9.979,664.318,0.061,0.013,0.272,211.886,18.996
5000,gneE56,0,0,6.766,0,0,0,0,0,0,19.44
5000,gneE56-n,0.088,0.002,7.108,8.57,313.775,0.046,0.007,0.135,100.081,18.881
5000,gneE57,17.212,0.323,112.118,2074.883,37639.174,10.326,0.88,16.912,12005.863,1.32
5000,gneE58,17.488,0.331,125.107,2084.079,37082.292,10.354,0.867,16.657,11828.259,1.198
5000,gneE59,2.872,0.056,18.382,129.919,5035.588,0.706,0.08,2.001,1606.165,7.898
5000,gneE60,3.812,0.078,28.633,288.108,8751.249,1.514,0.165,3.665,2791.33,6.025
5000,gneE61,2.488,0.049,17.287,132.477,5485.632,0.729,0.092,2.217,1749.7,8.127
5000,gneE62,2.312,0.045,17.342,98.708,4035.625,0.54,0.06,1.577,1287.215,8.315
5000,gneE63,16.004,0.04,98.661,424.463,33825.827,2.692,0.426,12.672,10789.023,10.101
5000,gneE63-n,133.08,0.334,924.858,16335.393,291882.352,81.18,6.772,130.627,93102.686,1.272
5000,gneE64,16.232,0.041,100.562,440.094,34047.115,2.767,0.424,12.745,10859.616,9.91
5000,gneE64-n,111.228,0.28,662.617,9526.305,186718.501,47.704,4.1,82.521,59557.864,1.51
5000,gneE65,15.04,0.038,100.279,403.181,31333.708,2.539,0.389,11.717,9994.153,9.938
5000,gneE65-n,131.032,0.329,1054.103,16094.454,289747.274,80.026,6.701,129.481,92421.604,1.319
5000,gneE66,16.408,0.041,96.911,417.105,34963.165,2.685,0.434,13.047,11151.78,10.278
5000,gneE66-n,132.656,0.333,804.1,16335.098,292591.39,81.187,6.76,130.727,93328.859,1.311
5250,gneE32,20.34,0.265,98.846,1652.804,33443.164,8.302,0.735,14.819,10667.376,1.938
5250,gneE33,17.1,0.31,52.612,1242.829,29982.354,6.352,0.607,12.92,9563.39,2.682
5250,gneE34,20.416,0.271,124.327,2072.878,40248.243,10.376,0.907,17.901,12838.028,1.591
5250,gneE35,10.348,0.137,54.474,745.59,17338.556,3.795,0.351,7.46,5530.45,3.822
5250,gneE36,15.256,0.28,54.577,1336.025,31564.914,6.816,0.66,13.714,10068.17,2.971
5250,gneE37,6.86,0.091,41.442,572.957,15500.509,2.967,0.304,6.574,4944.125,5.512
5250,gneE38,15,0.197,75.238,1179.535,24862.357,5.947,0.534,10.92,7930.338,2.606
5250,gneE39,4.02,0.072,13.862,173.919,11730.638,1.062,0.183,4.657,3741.556,10.004
5250,gneE40,4.348,0.058,24.032,215.806,10369.123,1.221,0.171,4.168,3307.323,8.181
5250,gneE41,18.364,0.241,86.86,1468.08,30843.927,7.4,0.664,13.559,9838.278,2.309
5250,gneE42,4.676,0.084,14.174,199.173,13153.969,1.209,0.202,5.206,4195.542,9.795
5250,gneE44,2.76,0.037,23.645,135.816,6579.509,0.77,0.107,2.637,2098.593,8.48
5250,gneE45,1.1,0.021,15.035,70.936,2718.076,0.386,0.048,1.12,866.959,9.403
5250,gneE45-n,0,0,11.84,0,0,0,0,0,0,11.11
5250,gneE47,0,0,21.206,0,0,0,0,0,0,11.11
5250,gneE47-n,0,0,21.206,0,0,0,0,0,0,11.11
5250,gneE48,0,0,21.206,0,0,0,0,0,0,11.11
5250,gneE48-n,0,0,21.206,0,0,0,0,0,0,11.11
5250,gneE49,0,0,11.84,0,0,0,0,0,0,11.11
5250,gneE49-n,0,0,11.84,0,0,0,0,0,0,11.11
5250,gneE51,10.288,0.198,46.652,895.109,21034.816,4.565,0.441,9.146,6709.417,3.295
5250,gneE52,4.272,0.082,22.005,238.171,7703.086,1.261,0.134,3.152,2457.008,6.615
5250,gneE53,0,0,6.766,0,0,0,0,0,0,19.44
5250,gneE53-n,0,0,6.766,0,0,0,0,0,0,19.44
5250,gneE54,0,0,12.119,0,0,0,0,0,0,19.44
5250,gneE54-n,0,0,12.119,0,0,0,0,0,0,19.44
5250,gneE55,0,0,12.119,0,0,0,0,0,0,19.44
5250,gneE55-n,0,0,12.119,0,0,0,0,0,0,19.44
5250,gneE56,0,0,6.766,0,0,0,0,0,0,19.44
5250,gneE56-n,0,0,6.766,0,0,0,0,0,0,19.44
5250,gneE57,16.14,0.304,88.322,1733.554,32727.371,8.656,0.748,14.619,10439.105,1.66
5250,gneE58,16.264,0.309,93.729,1670.235,31550.447,8.339,0.715,14.055,10063.706,1.558
5250,gneE59,2.504,0.049,16.732,96.608,4268.16,0.536,0.063,1.659,1361.381,8.412
5250,gneE60,2.712,0.054,22.212,162.353,6238.313,0.882,0.108,2.539,1989.78,7.636
5250,gneE61,2.128,0.042,18.08,112.682,4763.221,0.622,0.078,1.913,1519.28,8.184
5250,gneE62,2.108,0.041,17.081,82.451,3729.895,0.459,0.054,1.442,1189.695,8.473
5250,gneE63,15.148,0.038,95.083,380.145,32523.65,2.455,0.408,12.13,10373.669,10.477
5250,gneE63-n,129.964,0.327,895.607,16049.062,284264.73,79.701,6.622,127.41,90672.925,1.174
5250,gneE64,15.48,0.039,96.301,388.034,32847.013,2.502,0.408,12.245,10476.815,10.346
5250,gneE64-n,114.252,0.287,796.918,11186.701,208101.839,55.769,4.702,92.658,66378.761,1.297
5250,gneE65,14.86,0.037,97.968,383.264,31452.543,2.449,0.387,11.722,10032.047,10.168
5250,gneE65-n,137.02,0.344,1589.459,18325.221,320682.323,90.927,7.575,144.27,102289.205,1.051
5250,gneE66,15.772,0.039,100.569,425.017,32905.257,2.672,0.412,12.331,10495.408,9.905
5250,gneE66-n,135.412,0.34,1112.38,18449.98,319625.746,91.467,7.59,144.015,101952.259,0.969
5500,gneE32,20.32,0.264,97.841,1647.109,33359.935,8.274,0.732,14.776,10640.828,1.956
5500,gneE33,16.76,0.304,50.63,1182.765,29085.625,6.058,0.586,12.513,9277.351,2.781
5500,gneE34,20.132,0.266,119.993,1994.351,39056.881,9.99,0.875,17.346,12458.012,1.656
5500,gneE35,6.72,0.089,40.816,438.376,11657.695,2.264,0.222,4.914,3718.412,5.48
5500,gneE36,15.272,0.279,51.759,1357.938,31731.63,6.92,0.663,13.796,10121.356,2.891
5500,gneE37,4.204,0.056,26.249,239.643,9798.977,1.316,0.165,3.967,3125.488,7.482
5500,gneE38,18.676,0.244,90.297,1510.633,30594.9,7.588,0.668,13.517,9758.869,2.162
5500,gneE39,5.192,0.095,16.326,235.795,13722.54,1.389,0.219,5.48,4376.901,8.838
5500,gneE40,6.024,0.08,25.075,312.925,14257.545,1.752,0.236,5.738,4547.578,7.755
5500,gneE41,22.204,0.289,94.846,1756.36,37611.049,8.868,0.801,16.468,11996.774,2.066
5500,gneE42,7.404,0.137,21.206,388.986,17138.641,2.167,0.298,7.03,5466.52,7.569
5500,gneE44,3.812,0.051,23.702,190.459,9028.029,1.074,0.148,3.629,2879.571,8.337
5500,gneE45,0.324,0.006,13.093,22.897,823.679,0.123,0.015,0.338,262.722,10.459
5500,gneE45-n,0,0,11.84,0,0,0,0,0,0,11.11
5500,gneE47,0,0,21.206,0,0,0,0,0,0,11.11
5500,gneE47-n,0,0,21.206,0,0,0,0,0,0,11.11
5500,gneE48,0,0,21.206,0,0,0,0,0,0,11.11
5500,gneE48-n,0,0,21.206,0,0,0,0,0,0,11.11
5500,gneE49,0,0,11.84,0,0,0,0,0,0,11.11
5500,gneE49-n,0,0,11.84,0,0,0,0,0,0,11.11
5500,gneE51,8.792,0.17,42.885,724.331,17619.537,3.707,0.363,7.611,5620.047,3.468
5500,gneE52,3.136,0.061,18.578,120.079,5361.671,0.668,0.08,2.094,1710.168,8.071
5500,gneE53,0,0,6.766,0,0,0,0,0,0,19.44
5500,gneE53-n,0,0,6.766,0,0,0,0,0,0,19.44
5500,gneE54,0,0,12.119,0,0,0,0,0,0,19.44
5500,gneE54-n,0,0,12.119,0,0,0,0,0,0,19.44
5500,gneE55,0,0,12.119,0,0,0,0,0,0,19.44
5500,gneE55-n,0,0,12.119,0,0,0,0,0,0,19.44
5500,gneE56,0,0,6.766,0,0,0,0,0,0,19.44
5500,gneE56-n,0,0,6.766,0,0,0,0,0,0,19.44
5500,gneE57,16.3,0.306,88.892,1671.885,32105.158,8.36,0.727,14.301,10240.626,1.617
5500,gneE58,16.1,0.304,85.464,1632.973,30797.415,8.151,0.696,13.706,9823.514,1.615
5500,gneE59,2.424,0.047,17.043,96.299,4346.469,0.537,0.064,1.69,1386.358,8.354
5500,gneE60,2.92,0.06,27.422,182.601,6481.098,0.981,0.116,2.668,2067.223,7.076
5500,gneE61,1.932,0.038,21.642,107.979,4260.757,0.59,0.072,1.725,1359.016,8.205
5500,gneE62,1.78,0.034,15.304,67.64,3082.346,0.378,0.045,1.194,983.151,9.117
5500,gneE63,15.428,0.039,95.622,387.851,33079.706,2.508,0.415,12.358,10551.027,10.423
5500,gneE63-n,120.244,0.302,800.433,12473.113,232867.002,62.2,5.259,103.484,74278.156,1.436
5500,gneE64,15.072,0.038,98.458,397.155,32013.345,2.526,0.4,11.971,10210.917,10.121
5500,gneE64-n,117.108,0.294,823.7,12005.766,223566.105,59.858,5.051,99.473,71311.435,1.4
5500,gneE65,15.276,0.038,97.848,395.438,32230.18,2.521,0.401,12.034,10280.078,10.181
5500,gneE65-n,131.068,0.329,1589.459,17777.951,304460.109,88.059,7.263,137.474,97114.904,0.841
5500,gneE66,15.136,0.038,96.561,382.479,32194.611,2.462,0.4,12.005,10268.727,10.321
5500,gneE66-n,132.824,0.334,836.737,16782.8,298472.449,83.369,6.931,133.567,95204.798,1.249
5750,gneE32,20.268,0.264,96.963,1645.265,33383.421,8.266,0.731,14.776,10648.319,1.974
5750,gneE33,16.96,0.307,53.828,1225.908,29451.516,6.263,0.598,12.706,9394.071,2.645
5750,gneE34,19.484,0.259,122.405,2053.91,39725.409,10.278,0.899,17.684,12671.261,1.611
5750,gneE35,4.876,0.065,33.728,311.575,8986.163,1.625,0.163,3.725,2866.277,6.714
5750,gneE36,9.7,0.18,34.341,721.21,21151.663,3.775,0.414,9,6746.608,4.446
5750,gneE37,4.152,0.055,25.032,222.474,9680.249,1.235,0.163,3.923,3087.609,7.887
5750,gneE38,20.28,0.264,96.958,1649.173,33473.954,8.286,0.734,14.82,10677.196,1.972
5750,gneE39,12.668,0.231,44.969,881.478,23214.7,4.551,0.464,9.955,7404.686,3.458
5750,gneE40,6.552,0.087,28.415,384.544,14945.646,2.095,0.26,6.112,4767.075,7.017
5750,gneE41,22.848,0.298,96.989,1791.625,37782.701,9.033,0.807,16.56,12051.54,2.04
5750,gneE42,16.416,0.299,49.849,1176.589,29253.646,6.035,0.591,12.6,9330.934,2.865
5750,gneE44,3.612,0.049,24.546,192.77,8287.942,1.068,0.136,3.334,2643.526,8.055
5750,gneE45,0.924,0.018,14.407,57.616,2297.666,0.316,0.04,0.944,732.864,9.644
5750,gneE45-n,0,0,11.84,0,0,0,0,0,0,11.11
5750,gneE47,0,0,21.206,0,0,0,0,0,0,11.11
5750,gneE47-n,0,0,21.206,0,0,0,0,0,0,11.11
5750,gneE48,0,0,21.206,0,0,0,0,0,0,11.11
5750,gneE48-n,0,0,21.206,0,0,0,0,0,0,11.11
5750,gneE49,0,0,11.84,0,0,0,0,0,0,11.11
5750,gneE49-n,0,0,11.84,0,0,0,0,0,0,11.11
5750,gneE51,6.988,0.135,33.635,587.871,15395.741,3.034,0.307,6.577,4910.713,4.227
5750,gneE52,3.636,0.07,20.963,188.364,6392.706,1.004,0.106,2.589,2039.043,6.768
5750,gneE53,0,0,6.766,0,0,0,0,0,0,19.44
5750,gneE53-n,0,0,6.766,0,0,0,0,0,0,19.44
5750,gneE54,0,0,12.119,0,0,0,0,0,0,19.44
5750,gneE54-n,0,0,12.119,0,0,0,0,0,0,19.44
5750,gneE55,0,0,12.119,0,0,0,0,0,0,19.44
5750,gneE55-n,0,0,12.119,0,0,0,0,0,0,19.44
5750,gneE56,0,0,6.766,0,0,0,0,0,0,19.44
5750,gneE56-n,0,0,6.766,0,0,0,0,0,0,19.44
5750,gneE57,16.636,0.312,91.922,1711.869,32537.741,8.552,0.737,14.495,10378.619,1.628
5750,gneE58,16.74,0.317,92.72,1752.228,32975.214,8.746,0.749,14.697,10518.169,1.54
5750,gneE59,2.044,0.04,18.584,77.613,3464.857,0.432,0.051,1.349,1105.157,8.56
5750,gneE60,2.128,0.042,17.959,112.81,5034.297,0.629,0.085,2.032,1605.737,8.316
5750,gneE61,1.912,0.038,17.114,101.158,4255.87,0.558,0.072,1.721,1357.453,8.636
5750,gneE62,1.836,0.035,17.114,76.047,3296.576,0.421,0.049,1.283,1051.483,8.814
5750,gneE63,15.416,0.039,98.011,397.724,32709.033,2.543,0.402,12.182,10432.816,10.17
5750,gneE63-n,115.164,0.289,801.433,11505.271,213365.494,57.346,4.84,95.129,68057.723,1.271
5750,gneE64,13.648,0.034,96.209,344.094,29109.127,2.218,0.36,10.841,9284.589,10.356
5750,gneE64-n,120.088,0.302,781.195,11738.624,226055.679,58.697,5.033,100.121,72105.369,1.615
5750,gneE65,15.424,0.039,99.5,404.66,32253.728,2.567,0.398,12.047,10287.597,10.023
5750,gneE65-n,126.124,0.317,949.686,13645.552,254478.742,68.051,5.776,113.239,81171.685,1.486
5750,gneE66,15.252,0.038,94.226,378.589,33365.65,2.471,0.415,12.421,10642.229,10.572
5750,gneE66-n,133.876,0.336,826.274,16740.34,299396.346,83.201,6.943,133.939,95499.446,1.276
6000,gneE32,20.424,0.265,99.586,1712.931,34383.415,8.598,0.756,15.236,10967.296,1.923
6000,gneE33,17.008,0.308,52.113,1210.059,29555.819,6.194,0.599,12.734,9427.329,2.718
6000,gneE34,19.348,0.257,117.333,1928.601,38231.052,9.672,0.858,16.975,12194.581,1.693
6000,gneE35,3.868,0.051,25.625,180.556,7014.247,0.982,0.112,2.802,2237.281,7.926
6000,gneE36,4.52,0.083,17.977,244.286,11927.047,1.387,0.197,4.812,3804.233,8.687
6000,gneE37,3.816,0.051,23.871,185.155,8970.606,1.049,0.146,3.596,2861.255,8.246
6000,gneE38,20.548,0.267,101.698,1700.43,33998.731,8.532,0.75,15.078,10844.595,1.884
6000,gneE39,16.372,0.296,60.273,1211.258,27604.019,6.153,0.568,11.957,8804.811,2.333
6000,gneE40,19.276,0.256,88.745,1887.258,39724.528,9.517,0.866,17.457,12670.912,2.461
6000,gneE41,23.016,0.3,97.756,1952.2,40359.272,9.823,0.866,17.689,12873.41,2.011
6000,gneE42,16.9,0.306,59.419,1316.719,30178.133,6.694,0.625,13.087,9625.863,2.436
6000,gneE44,5.024,0.069,32.824,376.366,11800.758,1.986,0.219,4.918,3764.009,6.196
6000,gneE45,0.688,0.013,19.056,37.244,1716.627,0.209,0.029,0.694,547.533,10.064
6000,gneE45-n,0,0,11.84,0,0,0,0,0,0,11.11
6000,gneE47,0.66,0.007,22.76,27.121,1534.649,0.159,0.023,0.601,489.49,10.545
6000,gneE47-n,0,0,21.206,0,0,0,0,0,0,11.11
6000,gneE48,0,0,21.206,0,0,0,0,0,0,11.11
6000,gneE48-n,0,0,21.206,0,0,0,0,0,0,11.11
6000,gneE49,0,0,11.84,0,0,0,0,0,0,11.11
6000,gneE49-n,0,0,11.84,0,0,0,0,0,0,11.11
6000,gneE51,12.828,0.247,86.149,1405.799,27613.811,7.045,0.625,12.274,8807.997,2.06
6000,gneE52,4.628,0.09,27.518,284.013,8382.273,1.485,0.15,3.456,2673.655,5.996
6000,gneE53,0,0,6.766,0,0,0,0,0,0,19.44
6000,gneE53-n,0,0,6.766,0,0,0,0,0,0,19.44
6000,gneE54,0,0,12.119,0,0,0,0,0,0,19.44
6000,gneE54-n,0,0,12.119,0,0,0,0,0,0,19.44
6000,gneE55,0.444,0.005,13.549,30.366,1890.282,0.182,0.037,0.782,602.91,18.013
6000,gneE55-n,0,0,12.119,0,0,0,0,0,0,19.44
6000,gneE56,0.224,0.004,7.481,20.07,1013.684,0.116,0.021,0.436,323.318,18.335
6000,gneE56-n,0,0,6.766,0,0,0,0,0,0,19.44
6000,gneE57,13.592,0.258,81.32,1338.607,25708.675,6.693,0.578,11.421,8200.336,1.832
6000,gneE58,16.212,0.307,95.362,1673.26,31500.098,8.352,0.715,14.042,10047.648,1.519
6000,gneE59,2.04,0.039,15.823,76.337,3542.03,0.427,0.05,1.362,1129.774,8.808
6000,gneE60,1.944,0.038,20.111,102.134,4346.03,0.565,0.072,1.748,1386.212,8.438
6000,gneE61,1.236,0.025,20.589,70.185,2700.792,0.382,0.046,1.096,861.449,8.926
6000,gneE62,1.144,0.022,19.358,39.977,2026.813,0.227,0.028,0.775,646.475,9.765
6000,gneE63,15.1,0.038,95.279,380.251,32794.802,2.465,0.408,12.217,10460.157,10.457
6000,gneE63-n,115.896,0.291,593.341,10043.68,199996.706,50.364,4.349,88.032,63793.185,1.735
6000,gneE64,14.012,0.035,98.306,363.033,29609.026,2.318,0.365,11.048,9444.043,10.131
6000,gneE64-n,119.092,0.299,979.268,12578.178,235315.337,62.748,5.349,104.873,75059.045,1.449
6000,gneE65,14.228,0.036,98.779,370.519,29918.474,2.358,0.369,11.163,9542.746,10.084
6000,gneE65-n,112.856,0.284,1175.813,12375.899,222192.395,61.531,5.175,99.889,70873.363,1.112
6000,gneE66,14.912,0.037,97.392,379.786,31546.655,2.434,0.387,11.738,10062.065,10.233
6000,gneE66-n,140.948,0.354,772.794,17850.54,323261.316,88.809,7.457,144.342,103111.639,1.451
6250,gneE32,20.32,0.264,98.252,1684.817,34127.858,8.464,0.75,15.118,10885.772,1.95
6250,gneE33,16.58,0.301,55.347,1208.437,28504.53,6.162,0.583,12.323,9092.022,2.551
6250,gneE34,20.104,0.267,118.472,2021.928,39599.027,10.128,0.887,17.574,12630.942,1.679
6250,gneE35,2.504,0.034,23.086,103.048,4454.093,0.57,0.066,1.738,1420.687,8.684
6250,gneE36,2.976,0.054,13.902,124.976,8401.81,0.763,0.13,3.326,2679.809,9.986
6250,gneE37,3.932,0.052,24.702,199.148,9093.768,1.114,0.148,3.646,2900.546,7.977
6250,gneE38,21.336,0.278,117.028,1925.253,37380.389,9.633,0.833,16.592,11923.274,1.679
6250,gneE39,15.788,0.286,73.208,1325.512,26818.238,6.657,0.582,11.804,8554.232,1.933
6250,gneE40,24.1,0.317,183.862,2822.173,50091.274,14.016,1.166,22.466,15977.786,1.142
6250,gneE41,22.608,0.295,113.736,2047.156,40477.879,10.259,0.889,17.862,12911.277,1.762
6250,gneE42,16.476,0.298,66.207,1355.58,29296.71,6.851,0.62,12.79,9344.751,2.183
6250,gneE44,4.612,0.065,41.726,406.214,10669.54,2.096,0.21,4.526,3403.22,5.261
6250,gneE45,4.584,0.089,45.449,518.64,11249.648,2.624,0.245,4.927,3588.285,4.106
6250,gneE45-n,0,0,11.84,0,0,0,0,0,0,11.11
6250,gneE47,1.04,0.011,24.089,42.313,2265.146,0.245,0.036,0.901,722.487,10.105
6250,gneE47-n,0,0,21.206,0,0,0,0,0,0,11.11
6250,gneE48,0,0,21.206,0,0,0,0,0,0,11.11
6250,gneE48-n,1.188,0.013,25.055,52.649,2606.724,0.299,0.04,1.027,831.44,9.911
6250,gneE49,0,0,11.84,0,0,0,0,0,0,11.11
6250,gneE49-n,0.804,0.016,13.555,38.619,1934.481,0.22,0.031,0.776,617.019,10.062
6250,gneE51,17.132,0.326,133.827,2102.915,37667.7,10.454,0.884,16.935,12014.976,1.211
6250,gneE52,8.684,0.166,67.582,1050.384,19687.272,5.242,0.451,8.758,6279.69,3.182
6250,gneE53,0,0,6.766,0,0,0,0,0,0,19.44
6250,gneE53-n,0.556,0.011,8.443,50.376,2570.007,0.291,0.054,1.101,819.712,16.997
6250,gneE54,0,0,12.119,0,0,0,0,0,0,19.44
6250,gneE54-n,0.772,0.008,14.537,53.733,3262.921,0.321,0.064,1.35,1040.718,17.105
6250,gneE55,0.696,0.008,14.535,47.534,2905.912,0.283,0.057,1.199,926.849,17.275
6250,gneE55-n,0,0,12.119,0,0,0,0,0,0,19.44
6250,gneE56,0.476,0.009,8.053,43.876,2331.648,0.256,0.049,0.999,743.686,17.393
6250,gneE56-n,0,0,6.766,0,0,0,0,0,0,19.44
6250,gneE57,10.856,0.209,65.951,1099.362,21034.25,5.495,0.475,9.355,6709.328,2.169
6250,gneE58,15.588,0.295,87.743,1546.732,28822.057,7.713,0.656,12.861,9193.437,1.572
6250,gneE59,0.844,0.017,14.695,31.947,1432.291,0.178,0.02,0.551,456.847,9.974
6250,gneE60,0.992,0.02,20.331,50.322,2139.066,0.278,0.036,0.862,682.277,9.679
6250,gneE61,1.6,0.032,19.93,133.96,3569.218,0.692,0.069,1.503,1138.46,7.702
6250,gneE62,0.868,0.017,14.012,37.196,1485.502,0.203,0.022,0.581,473.821,9.862
6250,gneE63,14.896,0.037,93.095,357.208,32367.838,2.346,0.4,12.012,10323.967,10.701
6250,gneE63-n,113.856,0.286,550.876,9274.175,190251.132,46.632,4.09,83.505,60684.498,1.842
6250,gneE64,14.22,0.036,96.988,362.223,30412.443,2.331,0.375,11.326,9700.294,10.27
6250,gneE64-n,116.908,0.294,1002.796,12741.302,230497.509,63.381,5.324,103.254,73522.465,1.156
6250,gneE65,16.524,0.041,100.519,450.469,34806.658,2.83,0.443,13.082,11101.869,9.918
6250,gneE65-n,113.44,0.285,1032.726,11670.178,207651.346,57.971,4.815,93.233,66235.251,1.056
6250,gneE66,15.44,0.039,97.225,405.401,33008.13,2.585,0.419,12.372,10528.203,10.247
6250,gneE66-n,148.416,0.373,1256.731,19523.344,351142.241,97.094,8.196,157.337,112004.883,1.395
6500,gneE32,20.244,0.263,96.103,1685.522,34516.958,8.476,0.757,15.284,11009.873,1.992
6500,gneE33,23.444,0.433,93.807,2226.039,43585.206,11.15,0.978,19.374,13902.415,1.679
6500,gneE34,18.632,0.248,118.046,2053.013,39850.916,10.277,0.9,17.709,12711.292,1.717
6500,gneE35,2.928,0.039,24.452,126.551,5360.522,0.699,0.083,2.122,1709.801,8.509
6500,gneE36,2.624,0.047,13.339,114.524,7908.786,0.704,0.125,3.146,2522.551,10.41
6500,gneE37,3.536,0.047,22.553,166.407,8673.827,0.956,0.138,3.455,2766.59,8.665
6500,gneE38,21.388,0.278,120.247,1941.696,37397.884,9.709,0.837,16.625,11928.86,1.648
6500,gneE39,15.86,0.287,72.456,1309.477,26791.105,6.583,0.58,11.78,8545.57,1.945
6500,gneE40,22.32,0.291,123.6,2084.966,39829.255,10.418,0.892,17.689,12704.41,1.599
6500,gneE41,22.204,0.289,124.975,2110.432,40567.929,10.55,0.906,18.004,12940.02,1.659
6500,gneE42,16.336,0.295,75.107,1404.101,28797.197,7.061,0.625,12.664,9185.451,1.927
6500,gneE44,8.456,0.118,64.337,894.05,19565.664,4.526,0.422,8.539,6240.835,3.265
6500,gneE45,4.276,0.085,87.343,534.966,10627.845,2.684,0.24,4.706,3389.969,2.773
6500,gneE45-n,0.068,0.001,12.032,3.282,163.955,0.019,0.003,0.065,52.295,11
6500,gneE47,1.54,0.017,24.553,63.996,3568.53,0.373,0.056,1.412,1138.211,9.919
6500,gneE47-n,0.108,0.001,21.532,4.01,234.108,0.024,0.003,0.09,74.671,10.994
6500,gneE48,0,0,21.206,0,0,0,0,0,0,11.11
6500,gneE48-n,1.108,0.012,24.095,42.626,2466.94,0.25,0.036,0.96,786.852,10.065
6500,gneE49,0,0,11.84,0,0,0,0,0,0,11.11
6500,gneE49-n,0.784,0.015,14.074,41.243,1850.953,0.231,0.032,0.753,590.378,9.871
6500,gneE51,16.564,0.314,163.67,2149.572,36445.437,10.639,0.873,16.493,11625.161,1.023
6500,gneE52,17.148,0.322,174.062,2468.939,41049.501,12.204,1.005,18.697,13093.746,0.892
6500,gneE53,0,0,6.766,0,0,0,0,0,0,19.44
6500,gneE53-n,0.492,0.01,8.127,44.707,2363.752,0.26,0.049,1.012,753.925,17.192
6500,gneE54,0,0,12.119,0,0,0,0,0,0,19.44
6500,gneE54-n,0.668,0.007,14.064,45.587,2937.165,0.275,0.057,1.21,936.816,17.409
6500,gneE55,0.956,0.01,14.845,72.85,4482.294,0.437,0.09,1.865,1429.638,16.681
6500,gneE55-n,0,0,12.119,0,0,0,0,0,0,19.44
6500,gneE56,0.74,0.015,10.584,66.761,3541.177,0.388,0.074,1.515,1129.468,16.031
6500,gneE56-n,0,0,6.766,0,0,0,0,0,0,19.44
6500,gneE57,2.308,0.046,22.034,170.721,4637.097,0.883,0.087,1.928,1479.078,7.681
6500,gneE58,13.34,0.255,97.679,1489.988,27200.729,7.418,0.628,12.176,8676.288,1.588
6500,gneE59,0.808,0.016,13.608,30.172,1427.766,0.17,0.021,0.552,455.402,10.066
6500,gneE60,0.84,0.016,13.531,37.162,1894.589,0.212,0.03,0.75,604.296,10.068
6500,gneE61,0.624,0.012,13.361,26.409,1382.266,0.152,0.022,0.549,440.885,10.283
